光彩	光彩	guāng cǎi	luster; splendor; radiance; brilliance;  	[sound:cmn-光彩.mp3]
光碟	光碟	guāng dié	optical disc; compact disc; CD; CD-ROM; CL:片[pian4],張|张[zhang1];  	[sound:cmn-光碟.mp3]
光顾	光顧	guāng gù	to visit (as a customer);  	[sound:cmn-光顾.mp3]
光滑	光滑	guāng huá	glossy; sleek; smooth;  	[sound:cmn-光滑.mp3]
光环	光環	guāng huán	halo; ring of light;  	[sound:cmn-光环.mp3]
光缆	光纜	guāng lǎn	optical cable;  	[sound:cmn-光缆.mp3]
光芒	光芒	guāng máng	rays of light; brilliant rays; radiance;  	[sound:cmn-光芒.mp3]
光明磊落	光明磊落	guāng míng lěi luò	open and candid (idiom); straightforward and upright;  	[sound:cmn-光明磊落.mp3]
光泽	光澤	Guāng zé, guāng zé	Guangze county in Nanping 南平[Nan2 ping2] Fujian;  luster; gloss;  	[sound:cmn-光泽.mp3]
广义	廣義	guǎng yì	broad sense; general sense;  	[sound:cmn-广义.mp3]
归根到底	歸根到底	guī gēn dào dǐ	after all; in the final analysis; ultimately;  	[sound:cmn-归根到底.mp3]
归还	歸還	guī huán	to return sth; to revert;  	[sound:cmn-归还.mp3]
归结	歸結	guī jié	to sum up; to conclude; in a nutshell; the end (of a story);  	[sound:cmn-归结.mp3]
归来	歸來	gūilái	Return	[sound:cmn-归来.mp3]
归纳	歸納	guī nà	to sum up; to summarize; to conclude from facts; induction (method of deduction in logic);  	[sound:cmn-归纳.mp3]
归属	歸屬	guī shǔ	to belong to; to be affiliated to; to fall under the jurisdiction of; a place where one feels that one belongs; one's final destination (where one need look no further);  	[sound:cmn-归属.mp3]
归宿	歸宿	guī sù	place to return to; home; final destination; ending;  	[sound:cmn-归宿.mp3]
龟	龜	guī	tortoise; turtle;  	[sound:cmn-龟.mp3]
规格	規格	guī gé	standard; norm; specification;  	[sound:cmn-规格.mp3]
规矩	規矩	guī ju	lit. compass and set square; fig. established standard; rule; customs; practices; fig. upright and honest; well-behaved;  	[sound:cmn-规矩.mp3]
闺女	閨女	guī nǚ	maiden; unmarried woman; daughter;  	[sound:cmn-闺女.mp3]
瑰宝	瑰寶	guī bǎo	gem; (fig.) rare and valuable item; gem; treasure;  	[sound:cmn-瑰宝.mp3]
轨迹	軌跡	guǐ jì	locus; orbit; trajectory; track;  	[sound:cmn-轨迹.mp3]
柜台	櫃颱	guì tái, guì tái, guì tái	variant of 櫃檯|柜台[gui4 tai2];  	[sound:cmn-柜台.mp3]
贵宾	貴賓	guì bīn	honored guest; distinguished guest; VIP;  	[sound:cmn-贵宾.mp3]
贵重	貴重	guì zhòng	precious;  	[sound:cmn-贵重.mp3]
贵族	貴族	guì zú	lord; nobility; nobleman; noblewoman; aristocrat; aristocracy;  	[sound:cmn-贵族.mp3]
桂花	桂花	guì huā	osmanthus flowers; Osmanthus fragrans;  	[sound:cmn-桂花.mp3]
滚动	滾動	gǔn dòng	to roll; (to do sth) in a loop; to scroll (computing); to progressively expand (economics); to rumble (of thunder);  	[sound:cmn-滚动.mp3]
棍	棍	gùn	stick; rod; truncheon;  	[sound:cmn-棍.mp3]
棍子	棍子	gùn zi	stick; rod;  	[sound:cmn-棍子.mp3]
国宝	國寶	guó bǎo	national treasure;  	[sound:cmn-国宝.mp3]
国防	國防	guó fáng	national defense;  	[sound:cmn-国防.mp3]
国画	國畫	guó huà	national painting; Chinese art;  	[sound:cmn-国画.mp3]
国徽	國徽	guó huī	national emblem; coat of arms;  	[sound:cmn-国徽.mp3]
国情	國情	guó qíng	current state of a country; national conditions; (US) State of the Union;  	[sound:cmn-国情.mp3]
国土	國土	guó tǔ	country's territory; national land;  	[sound:cmn-国土.mp3]
国学	國學	guó xué	Chinese national culture; studies of ancient Chinese civilization; the Imperial College (history);  	[sound:cmn-国学.mp3]
国有	國有	guó yoǔ	nationalized; public; government owned; state-owned;  	[sound:cmn-国有.mp3]
果断	果斷	guǒ duàn	firm; decisive;  	[sound:cmn-果断.mp3]
果园	果園	guǒ yuán	orchard;  	[sound:cmn-果园.mp3]
果真	果真	guǒ zhēn	really; as expected; sure enough; if indeed...; if it's really...;  	[sound:cmn-果真.mp3]
裹	裹	guǒ	to bind; to wrap; a bundle; a parcel;  	[sound:cmn-裹.mp3]
过半	過半	guò bàn	over fifty percent; more than half;  	[sound:cmn-过半.mp3]
过不去	過不去	guò bu qù	to make life difficult for; to embarrass; unable to make it through;  	[sound:cmn-过不去.mp3]
过错	過錯	guò cuò	mistake; fault; responsibility (for a fault);  	[sound:cmn-过错.mp3]
过道	過道	guò dào	passageway; corridor; aisle;  	[sound:cmn-过道.mp3]
过关	過關	guò guān	to cross a barrier; to get through (an ordeal); to pass (a test); to reach (a standard);  	[sound:cmn-过关.mp3]
过奖	過奬	guò jiǎng	to overpraise; to flatter;  	[sound:cmn-过奖.mp3]
过节	過節	guò jié	to celebrate a festival; after the celebrations (i.e. once the festival is over);  	[sound:cmn-过节.mp3]
过境	過境	guò jìng	to pass through a country's territory; transit;  	[sound:cmn-过境.mp3]
过滤	過濾	guò lǜ	to filter; filter;  	[sound:cmn-过滤.mp3]
过期	過期	guò qī	to be overdue; to exceed the time limit; to expire (as in expiration date);  	[sound:cmn-过期.mp3]
过日子	過日子	guò rì zi	to live one's life; to pass one's days; to get along;  	[sound:cmn-过日子.mp3]
过剩	過剩	guò shèng	surplus; excess;  	[sound:cmn-过剩.mp3]
过失	過失	guò shī	error; fault; (law) negligence; delinquency;  	[sound:cmn-过失.mp3]
过头	過頭	guò toú	to overdo it; to overstep the limit; excessively; above one's head; overhead;  	[sound:cmn-过头.mp3]
过往	過往	guò wǎng	to come and go; to have friendly relations with; in the past; previous;  	[sound:cmn-过往.mp3]
过意不去	過意不去	guò yì bù qù	to feel very apologetic;  	[sound:cmn-过意不去.mp3]
过瘾	過癮	guò yǐn	to satisfy a craving; to get a kick out of sth; gratifying; immensely enjoyable; satisfying; fulfilling;  	[sound:cmn-过瘾.mp3]
过硬	過硬	guò yìng	to have perfect mastery of sth; to be up to the mark;  	[sound:cmn-过硬.mp3]
过早	過早	guò zǎo	premature; untimely;  	[sound:cmn-过早.mp3]
海岸	海岸	hǎi àn	coastal; seacoast;  	[sound:cmn-海岸.mp3]
海拔	海拔	hǎi bá	height above sea level; elevation;  	[sound:cmn-海拔.mp3]
海滨	海濱	hǎi bīn	shore; seaside;  	[sound:cmn-海滨.mp3]
海盗	海盜	hǎi dào	pirate;  	[sound:cmn-海盗.mp3]
海量	海量	hǎi liàng	huge volume;  	[sound:cmn-海量.mp3]
海绵	海綿	hǎi mián	sponge (zoology); sponge (piece of absorbent material, either natural or made from plastic etc); foam rubber;  	[sound:cmn-海绵.mp3]
海面	海麵	hǎi miàn	sea level; sea surface;  	[sound:cmn-海面.mp3]
海内外	海內外	hǎi nèi wài	domestic and international; at home and abroad;  	[sound:cmn-海内外.mp3]
海滩	海灘	hǎi tān	beach; CL:片[pian4];  	[sound:cmn-海滩.mp3]
海峡	海峽	hǎi xiá	channel; strait;  	[sound:cmn-海峡.mp3]
海啸	海嘯	hǎi xiào	tsunami;  	[sound:cmn-海啸.mp3]
海域	海域	hǎi yù	sea area; territorial waters; maritime space;  	[sound:cmn-海域.mp3]
海运	海運	hǎi yùn	shipping by sea;  	[sound:cmn-海运.mp3]
海藻	海藻	hǎi zǎo	seaweed; marine alga; kelp;  	[sound:cmn-海藻.mp3]
骇人听闻	駭人聽聞	hài rén tīng wén	shocking; horrifying; atrocious; terrible;  	[sound:cmn-骇人听闻.mp3]
害虫	害蟲	hài chóng	injurious insect; pest;  	[sound:cmn-害虫.mp3]
害臊	害臊	hài sào	to be bashful; to feel ashamed;  	[sound:cmn-害臊.mp3]
害羞	害羞	hài xiū	shy; embarrassed; bashful;  	[sound:cmn-害羞.mp3]
酣畅	酣暢	hān chàng	unrestrained; cheerful lack of inhibition, esp. for drinking or sleeping; to drink with abandon;  	[sound:cmn-酣畅.mp3]
酣睡	酣睡	hān shuì	to sleep soundly; to fall into a deep sleep;  	[sound:cmn-酣睡.mp3]
含糊	含糊	hán hu	ambiguous; vague; careless; perfunctory;  	[sound:cmn-含糊.mp3]
含蓄	含蓄	hán xù	to contain; to hold; (of a person or style etc) reserved; restrained; (of words, writings) full of hidden meaning; implicit; veiled (criticism);  	[sound:cmn-含蓄.mp3]
函授	函授	hán shoù	to teach by correspondence;  	[sound:cmn-函授.mp3]
涵盖	涵蓋	hán gài	to cover; to comprise; to include;  	[sound:cmn-涵盖.mp3]
涵义	涵義	hán yì	content; meaning; connotation; implication;  	[sound:cmn-涵义.mp3]
罕见	罕見	hǎn jiàn	rare; rarely seen;  	[sound:cmn-罕见.mp3]
汗水	汗水	hàn shuǐ	sweat; perspiration;  	[sound:cmn-汗水.mp3]
旱	旱	hàn	drought;  	[sound:cmn-旱.mp3]
旱灾	旱災	hàn zāi	drought;  	[sound:cmn-旱灾.mp3]
捍卫	捍衛	hàn wèi	to defend; to uphold; to safeguard;  	[sound:cmn-捍卫.mp3]
焊	焊	hàn, hàn, hàn	variant of 焊[han4];  	[sound:cmn-焊.mp3]
行家	行傢	háng jiā	connoisseur; expert; veteran;  	[sound:cmn-行家.mp3]
行列	行列	háng liè	ranks; procession;  	[sound:cmn-行列.mp3]
行情	行情	háng qíng	market price; quotation of market price; the current market situation;  	[sound:cmn-行情.mp3]
航海	航海	háng hǎi	sailing; navigation; voyage by sea;  	[sound:cmn-航海.mp3]
航天	航天	háng tiān	space flight;  	[sound:cmn-航天.mp3]
航天员	航天員	háng tiān yuán	astronaut;  	[sound:cmn-航天员.mp3]
航行	航行	háng xíng	to sail; to fly; to navigate;  	[sound:cmn-航行.mp3]
航运	航運	háng yùn	shipping; transport;  	[sound:cmn-航运.mp3]
毫不	毫不	háo bù	hardly; not in the least; not at all;  	[sound:cmn-毫不.mp3]
毫不犹豫	毫不猶豫	háo bù yoú yù	without the slightest hesitation;  	[sound:cmn-毫不犹豫.mp3]
毫无	毫無	háo wú	not in the least; to completely lack;  	[sound:cmn-毫无.mp3]
豪华	豪華	háo huá	luxurious;  	[sound:cmn-豪华.mp3]
好比	好比	hǎo bǐ	to be just like; can be compared to;  	[sound:cmn-好比.mp3]
好歹	好歹	hǎo dǎi	good and bad; most unfortunate occurrence; in any case; whatever;  	[sound:cmn-好歹.mp3]
好感	好感	hǎo gǎn	good opinion; favorable impression;  	[sound:cmn-好感.mp3]
好坏	好壞	hǎo huài	good or bad; good and bad; standard; quality;  	[sound:cmn-好坏.mp3]
好家伙	好傢夥	hǎo jiā huo	my God!; oh boy!; man!;  	[sound:cmn-好家伙.mp3]
好评	好評	hǎo píng	favorable criticism; positive evaluation;  	[sound:cmn-好评.mp3]
好说	好說	hǎo shuō	easy to deal with; not a problem; (polite answer) you flatter me;  	[sound:cmn-好说.mp3]
好笑	好笑	hǎo xiào	laughable; funny; ridiculous;  	[sound:cmn-好笑.mp3]
好心	好心	hǎo xīn	kindness; good intentions;  	[sound:cmn-好心.mp3]
好心人	好心人	hǎoxīnrén	Good people	[sound:cmn-好心人.mp3]
好意	好意	hǎo yì	good intention; kindness;  	[sound:cmn-好意.mp3]
好在	好在	hǎo zài	luckily; fortunately;  	[sound:cmn-好在.mp3]
号称	號稱	hào chēng	to be known as; to be nicknamed; to be purportedly; to claim (often exaggeratedly or falsely);  	[sound:cmn-号称.mp3]
好客	好客	hào kè	hospitality; to treat guests well; to enjoy having guests; hospitable; friendly;  	[sound:cmn-好客.mp3]
好奇心	好奇心	hào qí xīn	interest in sth; curiosity; inquisitive;  	[sound:cmn-好奇心.mp3]
耗	耗	hào	to waste; to spend; to consume; to squander; news; (coll.) to delay; to dilly-dally;  	[sound:cmn-耗.mp3]
耗费	耗費	hào fèi	to waste; to spend; to consume; to squander;  	[sound:cmn-耗费.mp3]
耗时	耗時	hào shí	time-consuming; to take a period of (x amount of time);  	[sound:cmn-耗时.mp3]
浩劫	浩劫	hào jié	calamity; catastrophe; apocalypse;  	[sound:cmn-浩劫.mp3]
呵护	嗬護	hē hù	to bless; to cherish; to take good care of; to conserve;  	[sound:cmn-呵护.mp3]
禾苗	禾苗	hé miáo	seedling (of rice or other grain); CL:棵[ke1];  	[sound:cmn-禾苗.mp3]
合唱	閤唱	hé chàng	chorus; to chorus;  	[sound:cmn-合唱.mp3]
合乎	閤乎	hé hū	to accord with; conforming to;  	[sound:cmn-合乎.mp3]
合伙	閤夥	hé huǒ	to act jointly; to form a partnership;  	[sound:cmn-合伙.mp3]
合计	閤計	hé jì	to add up the total; to figure what sth amounts to; to consider;  	[sound:cmn-合计.mp3]
合情合理	閤情閤理	hé qíng hé lǐ	reasonable and fair (idiom);  	[sound:cmn-合情合理.mp3]
合影	閤影	hé yǐng	to take a joint photo; group photo;  	[sound:cmn-合影.mp3]
合资	閤資	hé zī	joint venture;  	[sound:cmn-合资.mp3]
合作社	閤作社	hé zuò shè	cooperative; workers' or agricultural producers' cooperative etc;  	[sound:cmn-合作社.mp3]
何必	何必	hé bì	there is no need; why should;  	[sound:cmn-何必.mp3]
何处	何處	hé chù	whence; where;  	[sound:cmn-何处.mp3]
何苦	何苦	hé kǔ	why bother?; is it worth the trouble?;  	[sound:cmn-何苦.mp3]
何况	何況	hé kuàng	let alone; to say nothing of; besides; what's more;  	[sound:cmn-何况.mp3]
何时	何時	hé shí	when;  	[sound:cmn-何时.mp3]
和蔼	和藹	hé ǎi	kindly; nice; amiable;  	[sound:cmn-和蔼.mp3]
和解	和解	hé jiě	to settle (a dispute out of court); to reconcile; settlement; conciliation; to become reconciled;  	[sound:cmn-和解.mp3]
和睦	和睦	hé mù	peaceful relations; harmonious;  	[sound:cmn-和睦.mp3]
和平共处	和平共處	hé píng gòng chǔ	peaceful coexistence of nations, societies etc;  	[sound:cmn-和平共处.mp3]
和气	和氣	hé qi	friendly; polite; amiable;  	[sound:cmn-和气.mp3]
和尚	和尚	hé shang	Buddhist monk;  	[sound:cmn-和尚.mp3]
河流	河流	hé liú	river; CL:條|条[tiao2];  	[sound:cmn-河流.mp3]
河畔	河畔	hé pàn	riverside; river plain;  	[sound:cmn-河畔.mp3]
荷花	荷花	hé huā	lotus;  	[sound:cmn-荷花.mp3]
核	核	hé, hé	variant of 核[he2]; to investigate;  	[sound:cmn-核.mp3]
核电站	核電站	hé diàn zhàn	nuclear power plant;  	[sound:cmn-核电站.mp3]
核对	核對	hé duì	to check; to verify; to audit; to examine;  	[sound:cmn-核对.mp3]
核能	核能	hé néng	nuclear energy;  	[sound:cmn-核能.mp3]
核实	核實	hé shí	to verify; to check;  	[sound:cmn-核实.mp3]
核桃	核桃	hé tao	walnut; CL:個|个[ge4],棵[ke1];  	[sound:cmn-核桃.mp3]
核武器	核武器	hé wǔ qì	nuclear weapon;  	[sound:cmn-核武器.mp3]
贺电	賀電	hè diàn	congratulatory telegram;  	[sound:cmn-贺电.mp3]
贺信	賀信	hèxìn	Congratulate	[sound:cmn-贺信.mp3]
喝彩	喝彩	hè cǎi	to acclaim; to cheer;  	[sound:cmn-喝彩.mp3]
赫然	赫然	hè rán	with astonishment; with a shock; awe-inspiringly; impressively; furiously (angry);  	[sound:cmn-赫然.mp3]
鹤立鸡群	鶴立雞群	hè lì jī qún	a crane in a flock of chicken (idiom); way above the common; manifestly superior;  	[sound:cmn-鹤立鸡群.mp3]
黑白	黑白	hēi bái	black and white; right and wrong; monochrome;  	[sound:cmn-黑白.mp3]
黑客	黑客	hēi kè	hacker (computing) (loanword);  	[sound:cmn-黑客.mp3]
黑马	黑馬	hēi mǎ	dark horse; fig. unexpected winner;  	[sound:cmn-黑马.mp3]
黑手	黑手	hēishǒu	Blackman	[sound:cmn-黑手.mp3]
黑心	黑心	hēi xīn	ruthless and lacking in conscience; vicious mind full of hatred and jealousy; black core (flaw in pottery);  	[sound:cmn-黑心.mp3]
嘿	嘿	hēi	hey;  	[sound:cmn-嘿.mp3]
痕迹	痕跡	hén jì	vestige; mark; trace;  	[sound:cmn-痕迹.mp3]
恨不得	恨不得	hèn bu de	wishing one could do sth; to hate to be unable; itching to do sth;  	[sound:cmn-恨不得.mp3]
哼	哼	hēng	to groan; to snort; to hum; to croon; humph!;  	[sound:cmn-哼.mp3]
横七竖八	橫七竪八	héng qī shù bā	in disorder; at sixes and sevens (idiom);  	[sound:cmn-横七竖八.mp3]
横向	橫嚮	héng xiàng	horizontal; orthogonal; perpendicular; lateral; crosswise;  	[sound:cmn-横向.mp3]
横	橫	héng, hèng	horizontal; across; (horizontal character stroke);  harsh and unreasonable; unexpected;  	[sound:cmn-横.mp3]
轰	轟	hōng	explosion; bang; boom; rumble; to attack; to shoo away; to expel;  	[sound:cmn-轰.mp3]
轰动	轟動	hōng dòng	to cause a sensation; to create a stir in (a place); commotion; controversy;  	[sound:cmn-轰动.mp3]
轰炸	轟炸	hōng zhà	to bomb; to bombard; CL:陣|阵[zhen4];  	[sound:cmn-轰炸.mp3]
哄	哄	hōng, hǒng, hòng, hòng	roar of laughter (onom.); hubbub; to roar (as a crowd);  to deceive; to coax; to amuse (a child);  tumult; uproar; commotion; disturbance;  	[sound:cmn-哄.mp3]
哄堂大笑	哄堂大笑	hōng táng dà xiào	the whole room roaring with laughter (idiom);  	[sound:cmn-哄堂大笑.mp3]
烘干	烘乾	hōng gān	to dry over a stove;  	[sound:cmn-烘干.mp3]
烘托	烘托	hōng tuō	background (of a painting); backdrop; a foil (to set off something to advantage); to offset (something to advantage);  	[sound:cmn-烘托.mp3]
弘扬	弘揚	hóng yáng	to enhance; to promote; to enrich;  	[sound:cmn-弘扬.mp3]
红灯	紅燈	hóng dēng	red light;  	[sound:cmn-红灯.mp3]
红火	紅火	hóng huǒ	prosperous;  	[sound:cmn-红火.mp3]
红扑扑	紅撲撲	hóng pū pū	red; rosy; flushed;  	[sound:cmn-红扑扑.mp3]
红润	紅潤	hóng rùn	ruddy; rosy; florid;  	[sound:cmn-红润.mp3]
红薯	紅薯	hóng shǔ	sweet potato;  	[sound:cmn-红薯.mp3]
红眼	紅眼	hóngyǎn	Red eye	[sound:cmn-红眼.mp3]
宏观	宏觀	hóng guān	macro-; macroscopic; holistic;  	[sound:cmn-宏观.mp3]
宏伟	宏偉	hóng wěi	grand; imposing; magnificent;  	[sound:cmn-宏伟.mp3]
洪亮	洪亮	hóng liàng	loud and clear; resonant;  	[sound:cmn-洪亮.mp3]
哄	哄	hōng, hǒng, hòng, hòng	roar of laughter (onom.); hubbub; to roar (as a crowd);  to deceive; to coax; to amuse (a child);  tumult; uproar; commotion; disturbance;  	[sound:cmn-哄.mp3]
哄	哄	hōng, hǒng, hòng, hòng	roar of laughter (onom.); hubbub; to roar (as a crowd);  to deceive; to coax; to amuse (a child);  tumult; uproar; commotion; disturbance;  	[sound:cmn-哄.mp3]
喉咙	喉嚨	hoú lóng	throat; larynx;  	[sound:cmn-喉咙.mp3]
吼	吼	hoǔ	to roar; to howl; to shriek; roar or howl of an animal; bellow of rage;  	[sound:cmn-吼.mp3]
后备	後備	hoù bèi	reserve; backup;  	[sound:cmn-后备.mp3]
后备箱	後備箱	hoù bèi xiāng	trunk; boot (of a car);  	[sound:cmn-后备箱.mp3]
后代	後代	hoù dài	posterity; later periods; later ages; later generations;  	[sound:cmn-后代.mp3]
后盾	後盾	hoù dùn	support; backing;  	[sound:cmn-后盾.mp3]
后顾之忧	後顧之憂	hoù gù zhī yoū	fears of trouble in the rear (idiom); family worries (obstructing freedom of action); worries about the future consequences; often in negative expressions, meaning 'no worries about anything';  	[sound:cmn-后顾之忧.mp3]
后期	後期	hoù qī	late stage; later period;  	[sound:cmn-后期.mp3]
